"1580748331436","0","0","0"
"1580748341448","0","0","0"
"1580748351459","0","0","0"
"1580748361470","0","0","0"
"1580748371481","0","0","0"
"1580748381492","0","0","0"
"1580748391503","0","0","0"
"1580748401514","0","0","0"
"1580748411525","0","0","0"
"1580748421540","0","0","0"
"1580748431550","0","0","0"
"1580748441565","0","0","0"
"1580748451576","0","0","0"
"1580748461590","0","0","0"
"1580748471602","0","0","0"
"1580748481613","0","0","0"
"1580748491624","0","0","0"
"1580748501636","0","0","0"
"1580748511649","0","0","0"
"1580748521662","0","0","0"
"1580748531672","0","0","0"
"1580748541684","0","0","0"
"1580748551696","0","0","0"
"1580748561707","0","0","0"
"1580748571716","0","0","0"
"1580748581727","0","0","0"
"1580748591738","0","0","0"
"1580748601749","0","0","0"
"1580748611761","0","0","0"
"1580748621768","0","0","0"
"1580748631781","0","0","0"
"1580748665605","0","0","0"
"1580748675620","0","0","0"
"1580748685629","0","0","0"
"1580748695641","0","0","0"
"1580748705652","0","0","0"
"1580748715665","0","0","0"
"1580748725677","0","0","0"
"1580748735687","0","0","0"
"1580748745697","0","0","0"
"1580748755710","0","0","0"
"1580748765723","0","0","0"
"1580748775736","0","0","0"
"1580748785746","0","0","0"
"1580748795755","0","0","0"
"1580748805766","0","0","0"
"1580748815777","0","0","0"
"1580748825786","0","0","0"
"1580748835797","0","0","0"
"1580748845809","0","0","0"
"1580748855820","0","0","0"
"1580748865832","0","0","0"
"1580748875844","0","0","0"
"1580748885856","0","0","0"
"1580748895871","0","0","0"
"1580748905885","0","0","0"
"1580748915897","0","0","0"
"1580748925909","0","0","0"
"1580748935921","0","0","0"
"1580748945931","0","0","0"
"1580748955942","0","0","0"
"1580748965955","0","0","0"
"1580748975965","0","0","0"
"1580748985980","0","0","0"
"1580748995991","0","0","0"
"1580749006004","0","0","0"
"1580749043825","0","0","0"
"1580749053838","0","0","0"
"1580749063850","0","0","0"
"1580749073865","0","0","0"
"1580749083879","0","0","0"
"1580749093891","0","0","0"
"1580749103902","0","0","0"
"1580749113912","0","0","0"
"1580749123924","0","0","0"
"1580749133936","0","0","0"
"1580749143948","0","0","0"
"1580749153960","0","0","0"
"1580749163971","0","0","0"
"1580749173985","0","0","0"
"1580749183995","0","0","0"
"1580749194008","0","0","0"
"1580749204019","0","0","0"
"1580749214032","0","0","0"
"1580749224045","0","0","0"
"1580749234057","0","0","0"
"1580749244069","0","0","0"
"1580749254081","0","0","0"
"1580749264093","0","0","0"
"1580749274105","0","0","0"
"1580749284118","0","0","0"
"1580749294131","0","0","0"
"1580749304144","0","0","0"
"1580749314157","0","0","0"
"1580749324168","0","0","0"
"1580749334181","0","0","0"
"1580749344191","0","0","0"
"1580749376239","0","0","0"
"1580749386254","0","0","0"
"1580749396268","0","0","0"
"1580749406279","0","0","0"
"1580749416292","0","0","0"
"1580749426304","0","0","0"
"1580749436316","0","0","0"
"1580749446329","0","0","0"
"1580749456339","0","0","0"
"1580749466352","0","0","0"
"1580749476365","0","0","0"
"1580749486378","0","0","0"
"1580749496391","0","0","0"
"1580749506403","0","0","0"
"1580749516414","0","0","0"
"1580749526428","0","0","0"
"1580749536444","0","0","0"
"1580749546455","0","0","0"
"1580749556483","0","0","0"
"1580749566496","0","0","0"
"1580749576509","0","0","0"
"1580749586523","0","0","0"
"1580749596535","0","0","0"
"1580749606550","0","0","0"
"1580749616561","0","0","0"
"1580749626573","0","0","0"
"1580749636587","0","0","0"
"1580749646601","0","0","0"
"1580749656613","0","0","0"
"1580749666626","0","0","0"
"1580749676640","0","0","0"
"1580749711205","0","0","0"
"1580749721219","0","0","0"
"1580749731233","0","0","0"
"1580749741247","0","0","0"
"1580749751260","0","0","0"
"1580749761273","0","0","0"
"1580749771287","0","0","0"
"1580749781302","0","0","0"
"1580749791315","0","0","0"
"1580749801328","0","0","0"
"1580749811341","0","0","0"
"1580749821355","0","0","0"
"1580749831367","0","0","0"
"1580749841381","0","0","0"
"1580749851395","0","0","0"
"1580749861408","0","0","0"
"1580749871421","0","0","0"
"1580749881436","0","0","0"
"1580749891451","0","0","0"
"1580749901466","0","0","0"
"1580749911480","0","0","0"
"1580749921493","0","0","0"
"1580749931505","0","0","0"
"1580749941519","0","0","0"
"1580749951532","0","0","0"
"1580749961546","0","0","0"
"1580749971558","0","0","0"
"1580749981572","0","0","0"
"1580749991584","0","0","0"
"1580750001598","0","0","0"
"1580750011610","0","0","0"
"1580750021624","0","0","0"
"1580750031637","0","0","0"
"1580750041648","0","0","0"
"1580750051658","0","0","0"
"1580750061707","0","0","0"
"1580750071717","0","0","0"
"1580750081732","0","0","0"
"1580750091747","0","0","0"
"1580750101758","0","0","0"
"1580750111771","0","0","0"
"1580750121783","0","0","0"
"1580750131796","0","0","0"
"1580750141810","0","0","0"
"1580750151821","0","0","0"
"1580750161831","0","0","0"
"1580750171843","0","0","0"
"1580750181856","0","0","0"
"1580750191868","0","0","0"
"1580750201880","0","0","0"
"1580750211894","0","0","0"
"1580750221906","0","0","0"
"1580750248042","0","0","0"
"1580750258058","0","0","0"
"1580750268069","0","0","0"
"1580750278083","0","0","0"
"1580750288095","0","0","0"
"1580750298109","0","0","0"
"1580750308123","0","0","0"
"1580750318135","0","0","0"
"1580750328149","0","0","0"
"1580750338161","0","0","0"
"1580750348175","0","0","0"
"1580750358187","0","0","0"
"1580750368201","0","0","0"
"1580750378214","0","0","0"
"1580750388228","0","0","0"
"1580750398241","0","0","0"
"1580750408254","0","0","0"
"1580750418267","0","0","0"
"1580750428283","0","0","0"
"1580750438295","0","0","0"
"1580750448307","0","0","0"
"1580750458322","0","0","0"
"1580750468335","0","0","0"
"1580750478349","0","0","0"
"1580750488365","0","0","0"
"1580750498379","0","0","0"
"1580750508395","0","0","0"
"1580750518409","0","0","0"
"1580750528422","0","0","0"
"1580750538433","0","0","0"
"1580750548452","0","0","0"
"1580750611643","0","0","0"
"1580750621660","0","0","0"
"1580750631672","0","0","0"
"1580750641686","0","0","0"
"1580750651701","0","0","0"
"1580750661711","0","0","0"
"1580750671725","0","0","0"
"1580750681738","0","0","0"
"1580750691750","0","0","0"
"1580750701763","0","0","0"
"1580750711779","0","0","0"
"1580750721794","0","0","0"
"1580750731807","0","0","0"
"1580750741819","0","0","0"
"1580750751832","0","0","0"
"1580750761849","0","0","0"
"1580750771864","0","0","0"
"1580750781879","0","0","0"
"1580750791891","0","0","0"
"1580750801906","0","0","0"
"1580750811921","0","0","0"
"1580750821934","0","0","0"
"1580750831947","0","0","0"
"1580750841962","0","0","0"
"1580750851977","0","0","0"
"1580750861991","0","0","0"
"1580750872005","0","0","0"
"1580750882087","0","0","0"
"1580750892100","0","0","0"
"1580750902112","0","0","0"
"1580750970717","0","0","0"
"1580750980732","0","0","0"
"1580750990744","0","0","0"
"1580751000757","0","0","0"
"1580751010769","0","0","0"
"1580751020784","0","0","0"
"1580751030797","0","0","0"
"1580751040811","0","0","0"
"1580751050824","0","0","0"
"1580751060840","0","0","0"
"1580751070853","0","0","0"
"1580751080868","0","0","0"
"1580751090886","0","0","0"
"1580751100902","0","0","0"
"1580751110917","0","0","0"
"1580751120929","0","0","0"
"1580751130942","0","0","0"
"1580751140955","0","0","0"
"1580751150969","0","0","0"
"1580751160983","0","0","0"
"1580751170998","0","0","0"
"1580751181013","0","0","0"
"1580751191025","0","0","0"
"1580751201038","0","0","0"
"1580751211053","0","0","0"
"1580751221067","0","0","0"
"1580751231081","0","0","0"
"1580751241094","0","0","0"
"1580751251110","0","0","0"
"1580751261123","0","0","0"
"1580751271135","0","0","0"
"1580751316645","0","0","0"
"1580751326661","0","0","0"
"1580751336675","0","0","0"
"1580751346689","0","0","0"
"1580751356702","0","0","0"
"1580751366718","0","0","0"
"1580751376731","0","0","0"
"1580751386874","0","0","0"
"1580751396888","0","0","0"
"1580751406904","0","0","0"
"1580751416916","0","0","0"
"1580751426931","0","0","0"
"1580751436945","0","0","0"
"1580751446959","0","0","0"
"1580751456975","0","0","0"
"1580751466989","0","0","0"
"1580751477002","0","0","0"
"1580751487016","0","0","0"
"1580751497029","0","0","0"
"1580751507043","0","0","0"
"1580751517058","0","0","0"
"1580751527069","0","0","0"
"1580751537095","0","0","0"
"1580751547109","0","0","0"
"1580751557125","0","0","0"
"1580751567140","0","0","0"
"1580751577155","0","0","0"
"1580751587169","0","0","0"
"1580751597184","0","0","0"
"1580751607202","0","0","0"
"1580751617216","0","0","0"
"1580751688182","0","0","0"
"1580751698196","0","0","0"
"1580751708209","0","0","0"
"1580751718223","0","0","0"
"1580751728237","0","0","0"
"1580751738252","0","0","0"
"1580751748268","0","0","0"
"1580751758281","0","0","0"
"1580751768295","0","0","0"
"1580751778307","0","0","0"
"1580751788322","0","0","0"
"1580751798337","0","0","0"
"1580751808351","0","0","0"
"1580751818363","0","0","0"
"1580751828377","0","0","0"
"1580751838391","0","0","0"
"1580751848405","0","0","0"
"1580751858429","0","0","0"
"1580751868445","0","0","0"
"1580751878463","0","0","0"
"1580751888477","0","0","0"
"1580751898491","0","0","0"
"1580751908506","0","0","0"
"1580751918521","0","0","0"
"1580751928537","0","0","0"
"1580751938552","0","0","0"
"1580751948565","0","0","0"
"1580751958580","0","0","0"
"1580751968594","0","0","0"
"1580751978612","0","0","0"
"1580751988626","0","0","0"
"1580751998639","0","0","0"
"1580752046380","0","0","0"
"1580752056395","0","0","0"
"1580752066407","0","0","0"
"1580752076422","0","0","0"
"1580752086435","0","0","0"
"1580752096450","0","0","0"
"1580752106466","0","0","0"
"1580752116479","0","0","0"
"1580752126493","0","0","0"
"1580752136508","0","0","0"
"1580752146523","0","0","0"
"1580752156536","0","0","0"
"1580752166550","0","0","0"
"1580752176565","0","0","0"
"1580752186580","0","0","0"
"1580752196595","0","0","0"
"1580752206609","0","0","0"
"1580752216626","0","0","0"
"1580752226639","0","0","0"
"1580752236654","0","0","0"
"1580752246669","0","0","0"
"1580752256683","0","0","0"
"1580752266698","0","0","0"
"1580752276713","0","0","0"
"1580752286727","0","0","0"
"1580752296742","0","0","0"
"1580752306756","0","0","0"
"1580752316769","0","0","0"
"1580752326785","0","0","0"
"1580752336802","0","0","0"
"1580752346817","0","0","0"
